time,tg,rr
2023-03-25,-4.973,0.8763
2023-03-26,-7.456,1.835
2023-03-27,-10.839,2.636
2023-03-28,-11.993,0.3271
2023-03-29,-12.021,5.4914
2023-03-30,-9.486,0.1982
2023-03-31,-8.41,1.6117
2023-04-01,-9.963,0.0069
2023-04-02,-12.817,0.0
2023-04-03,-11.038,0.0
2023-04-04,-6.108,0.0
2023-04-05,-7.946,0.0
2023-04-06,-8.05,0.0035
2023-04-07,-7.411,0.4157
2023-04-08,-8.103,0.0
2023-04-09,-6.147,0.0
2023-04-10,-2.892,3.3891
2023-04-11,-2.448,0.0376
2023-04-12,-2.232,0.7653
2023-04-13,-2.009,2.9206
2023-04-14,-1.34,2.7221
2023-04-15,-1.97,2.3095
2023-04-16,-1.875,5.1475
2023-04-17,-1.396,0.0191
2023-04-18,-3.546,0.0
2023-04-19,-2.242,0.0
2023-04-20,0.323,0.0
2023-04-21,-0.397,0.0
2023-04-22,-0.205,0.0
2023-04-23,1.235,2.8546
2023-04-24,-0.299,3.5739
2023-04-25,-4.217,3.6954
2023-04-26,-5.611,2.0894
2023-04-27,-6.036,5.4636
2023-04-28,-6.726,1.0335
2023-04-29,-5.965,3.7738
2023-04-30,-5.854,3.9672
2023-05-01,-5.539,4.2815
2023-05-02,-4.983,3.3838
2023-05-03,-3.68,2.3689
2023-05-04,-4.108,0.0469
2023-05-05,-6.198,0.0
2023-05-06,-6.495,0.0
2023-05-07,-4.702,0.0
2023-05-08,-0.81,0.0
2023-05-09,1.187,0.1758
2023-05-10,1.029,6.5668
2023-05-11,1.738,0.422
2023-05-12,0.894,0.1814
2023-05-13,1.92,0.0
2023-05-14,1.957,0.0
2023-05-15,2.764,0.0025
2023-05-16,2.381,0.0
2023-05-17,-1.482,0.4188
2023-05-18,-3.058,0.2008
2023-05-19,1.887,0.2455
2023-05-20,3.574,0.0
2023-05-21,3.478,0.0
2023-05-22,3.875,0.0
2023-05-23,3.952,9.556
2023-05-24,1.761,0.0167
2023-05-25,0.662,2.1052
2023-05-26,-0.575,1.0921
2023-05-27,-0.164,0.6681
2023-05-28,0.561,8.0422
2023-05-29,-1.459,0.4823
2023-05-30,0.23,3.5515
2023-05-31,2.933,0.0
2023-06-01,1.576,0.2298
2023-06-02,1.316,0.0
2023-06-03,3.405,0.0
2023-06-04,4.175,0.0
2023-06-05,6.72,0.0
2023-06-06,5.767,0.0
2023-06-07,4.459,0.0682
2023-06-08,6.483,0.0
2023-06-09,7.306,0.0
2023-06-10,7.383,0.0
2023-06-11,8.155,0.0
2023-06-12,9.474,0.0046
2023-06-13,9.641,0.0077
2023-06-14,11.041,0.0
2023-06-15,11.909,0.338
2023-06-16,11.722,1.8993
2023-06-17,12.604,0.6526
2023-06-18,12.872,0.0
2023-06-19,10.99,4.5104
2023-06-20,9.332,2.2143
2023-06-21,10.683,0.2219
2023-06-22,9.211,1.4835
2023-06-23,6.292,1.675
2023-06-24,7.953,0.0
2023-06-25,10.911,0.0
2023-06-26,14.172,0.0
2023-06-27,9.708,9.7361
2023-06-28,8.31,2.6155
2023-06-29,12.232,2.9689
2023-06-30,9.2,11.3918
2023-07-01,6.432,0.0026
2023-07-02,8.917,8.2238
2023-07-03,6.787,14.691
2023-07-04,6.475,2.2152
2023-07-05,5.701,0.0794
2023-07-06,8.698,0.0911
2023-07-07,7.558,1.8593
2023-07-08,8.609,0.0
2023-07-09,12.357,0.0034
2023-07-10,15.342,0.021
2023-07-11,10.096,18.728
2023-07-12,8.772,11.2742
2023-07-13,8.401,3.3066
2023-07-14,6.439,4.2365
2023-07-15,6.93,0.0
2023-07-16,8.483,12.1046
2023-07-17,8.414,3.8503
2023-07-18,5.607,4.2928
2023-07-19,4.01,5.6486
2023-07-20,3.905,2.8676
2023-07-21,4.77,2.8052
2023-07-22,6.47,0.3006
2023-07-23,6.238,4.1944
2023-07-24,8.629,1.3026
2023-07-25,7.677,4.5617
2023-07-26,6.33,2.8629
2023-07-27,8.038,0.0137
2023-07-28,8.832,0.0
2023-07-29,9.707,0.6465
2023-07-30,10.98,0.254
2023-07-31,7.222,6.2925
2023-08-01,8.16,1.7396
2023-08-02,9.915,0.0838
2023-08-03,10.233,0.1264
2023-08-04,10.724,0.3043
2023-08-05,8.519,0.0
2023-08-06,7.856,5.6965
2023-08-07,8.297,4.8194
2023-08-08,6.467,39.6675
2023-08-09,4.619,39.666
2023-08-10,3.609,9.5773
2023-08-11,4.037,1.3046
2023-08-12,9.689,0.0
2023-08-13,9.414,0.0
2023-08-14,9.477,1.4124
2023-08-15,8.874,9.0485
2023-08-16,8.26,13.9426
2023-08-17,9.193,0.5103
2023-08-18,10.581,0.0
2023-08-19,9.547,0.7527
2023-08-20,9.563,8.4442
2023-08-21,10.829,3.7588
2023-08-22,7.958,0.7053
2023-08-23,9.001,1.4674
2023-08-24,6.721,1.2984
2023-08-25,8.675,0.3258
2023-08-26,7.153,2.2485
2023-08-27,7.634,23.8422
2023-08-28,6.199,17.2129
2023-08-29,5.849,0.7933
2023-08-30,6.69,0.0776
2023-08-31,6.784,0.7048
2023-09-01,8.175,0.0
2023-09-02,7.531,0.0
2023-09-03,5.8,2.7375
2023-09-04,8.243,1.6368
2023-09-05,9.532,0.272
2023-09-06,6.799,0.0119
2023-09-07,10.66,0.0
2023-09-08,13.289,0.0
2023-09-09,12.907,0.0
2023-09-10,12.653,0.0
2023-09-11,11.454,5.4922
2023-09-12,9.811,23.3587
2023-09-13,3.248,0.3791
2023-09-14,2.554,0.0
2023-09-15,4.314,1.6088
2023-09-16,5.18,11.3404
2023-09-17,1.737,2.0804
2023-09-18,5.021,1.7337
2023-09-19,6.264,19.1928
2023-09-20,2.548,4.0476
2023-09-21,7.353,16.7867
2023-09-22,6.639,11.5877
2023-09-23,5.165,0.1038
2023-09-24,2.699,2.7353
2023-09-25,5.642,3.803
2023-09-26,7.385,1.2688
2023-09-27,7.539,1.3787
2023-09-28,6.012,6.4704
2023-09-29,7.481,3.9386
2023-09-30,5.052,8.4485
2023-10-01,3.408,3.0814
2023-10-02,5.009,4.1601
2023-10-03,3.928,0.0
2023-10-04,2.786,9.078
2023-10-05,1.157,3.0657
2023-10-06,0.874,2.1406
2023-10-07,2.351,5.7467
2023-10-08,-2.528,0.0
2023-10-09,-3.294,0.0
2023-10-10,-0.92,0.0321
2023-10-11,3.968,8.9224
2023-10-12,-0.934,22.3909
2023-10-13,-1.533,0.1335
2023-10-14,-0.157,7.0793
2023-10-15,-1.553,6.8512
2023-10-16,-3.623,2.1357
2023-10-17,-1.606,0.3627
2023-10-18,-0.797,4.5886
2023-10-19,-3.627,0.0
2023-10-20,-6.865,0.235
2023-10-21,-7.703,0.2069
2023-10-22,-6.369,0.271
2023-10-23,-2.823,0.0114
2023-10-24,-0.923,0.0
2023-10-25,-2.177,0.176
2023-10-26,-5.398,0.0
2023-10-27,-6.82,0.0203
2023-10-28,-7.224,0.01
2023-10-29,-8.37,0.0668
2023-10-30,-8.932,0.0
2023-10-31,-8.692,0.2647
2023-11-01,-8.554,1.7314
2023-11-02,-9.624,8.6514
2023-11-03,-6.243,4.1368
2023-11-04,-3.266,0.6873
2023-11-05,-1.731,0.1736
2023-11-06,-2.457,0.0065
2023-11-07,-4.961,0.0
2023-11-08,-6.353,0.0049
2023-11-09,-7.115,4.8617
2023-11-10,-6.998,0.0924
2023-11-11,-5.315,0.4264
2023-11-12,-5.678,0.0
2023-11-13,-6.065,0.3147
2023-11-14,-7.421,0.0023
2023-11-15,-8.455,0.1123
2023-11-16,-8.126,0.2858
2023-11-17,-11.082,0.2056
2023-11-18,-13.178,0.0151
2023-11-19,-11.159,0.0
2023-11-20,-9.128,0.3113
2023-11-21,-6.472,0.0
2023-11-22,-6.909,0.0039
2023-11-23,-1.998,25.0429
2023-11-24,-6.711,21.1946
2023-11-25,-7.114,3.0602
2023-11-26,-7.336,0.2851
2023-11-27,-8.931,0.0472
2023-11-28,-14.709,0.6538
2023-11-29,-16.5,0.0048
2023-11-30,-11.78,0.0319
2023-12-01,-15.436,0.0336
2023-12-02,-14.674,0.0
2023-12-03,-14.469,0.0275
2023-12-04,-16.613,0.1191
2023-12-05,-18.223,0.0056
2023-12-06,-18.955,0.0
2023-12-07,-12.409,0.0
2023-12-08,-16.102,0.1094
2023-12-09,-11.719,0.4639
2023-12-10,-8.04,0.7309
2023-12-11,-8.508,0.0175
2023-12-12,-10.123,0.0
2023-12-13,-11.871,0.0
2023-12-14,-12.534,0.0274
2023-12-15,-6.363,1.6654
2023-12-16,-0.832,9.4737
2023-12-17,-0.319,33.1164
2023-12-18,0.974,8.6644
2023-12-19,-1.78,18.0552
2023-12-20,-4.755,23.4053
2023-12-21,-7.177,7.5145
2023-12-22,-7.376,26.3472
2023-12-23,-12.592,2.3135
2023-12-24,-13.013,0.0136
2023-12-25,-6.908,17.8205
2023-12-26,-6.891,10.1716
2023-12-27,-7.293,7.1375
2023-12-28,-12.612,6.1624
2023-12-29,-9.295,3.2935
2023-12-30,-9.154,4.3328
2023-12-31,-11.15,0.0129
