time,tg,rr
2023-05-16,3.289,0.0
2023-05-17,-0.864,0.4953
2023-05-18,-0.992,0.0978
2023-05-19,2.338,0.0
2023-05-20,4.27,0.1504
2023-05-21,6.045,0.0
2023-05-22,7.441,0.0
2023-05-23,5.885,13.6337
2023-05-24,2.476,0.0
2023-05-25,2.346,0.0
2023-05-26,0.917,0.3018
2023-05-27,1.228,0.1381
2023-05-28,2.466,8.0058
2023-05-29,0.129,0.981
2023-05-30,1.856,0.0128
2023-05-31,5.742,0.0
2023-06-01,2.87,0.1118
2023-06-02,3.905,0.0
2023-06-03,4.535,0.0
2023-06-04,5.864,0.0
2023-06-05,8.297,0.0
2023-06-06,7.748,0.0
2023-06-07,8.091,0.0
2023-06-08,8.769,0.0
2023-06-09,10.316,0.0
2023-06-10,8.772,0.0
2023-06-11,9.34,0.0
2023-06-12,10.121,0.0
2023-06-13,11.682,0.0
2023-06-14,13.551,0.0
2023-06-15,12.763,4.5322
2023-06-16,14.021,0.2173
2023-06-17,14.368,0.4912
2023-06-18,13.948,0.0
2023-06-19,12.138,1.9515
2023-06-20,10.412,7.4861
2023-06-21,11.889,0.0158
2023-06-22,9.505,6.4502
2023-06-23,7.702,0.3544
2023-06-24,9.976,0.0
2023-06-25,12.661,0.0
2023-06-26,15.127,0.0118
2023-06-27,9.461,24.2938
2023-06-28,8.651,0.0
2023-06-29,12.321,7.222
2023-06-30,9.143,12.3211
2023-07-01,7.4,0.0016
2023-07-02,8.659,18.3701
2023-07-03,7.026,0.5756
2023-07-04,6.677,13.3306
2023-07-05,5.802,0.0
2023-07-06,9.064,4.3233
2023-07-07,7.229,1.0461
2023-07-08,9.591,0.0
2023-07-09,14.572,0.0
2023-07-10,16.165,8.6842
2023-07-11,9.405,5.2645
2023-07-12,9.183,15.464
2023-07-13,8.629,10.4563
2023-07-14,6.878,8.9516
2023-07-15,9.134,0.0366
2023-07-16,9.463,20.9418
2023-07-17,8.727,18.2977
2023-07-18,6.275,26.8043
2023-07-19,5.087,2.5625
2023-07-20,4.849,2.1111
2023-07-21,6.028,2.7306
2023-07-22,6.589,0.4045
2023-07-23,6.896,3.9387
2023-07-24,9.445,2.6121
2023-07-25,8.663,2.1724
2023-07-26,6.416,4.6356
2023-07-27,8.602,0.5225
2023-07-28,9.824,0.016
2023-07-29,10.743,0.0813
2023-07-30,11.806,6.3887
2023-07-31,8.914,0.0
2023-08-01,10.056,1.2667
2023-08-02,10.969,13.3264
2023-08-03,11.6,7.1324
2023-08-04,11.554,0.0016
2023-08-05,9.109,0.0
2023-08-06,8.316,0.0073
2023-08-07,9.906,2.4442
2023-08-08,7.165,25.0416
2023-08-09,4.962,22.9146
2023-08-10,4.643,1.5447
2023-08-11,4.673,0.3232
2023-08-12,11.248,0.0
2023-08-13,10.595,0.147
2023-08-14,10.036,4.9747
2023-08-15,9.671,21.1977
2023-08-16,9.419,43.8423
2023-08-17,9.316,0.0
2023-08-18,11.949,0.0011
2023-08-19,11.853,0.0
2023-08-20,11.488,3.3679
2023-08-21,11.399,9.8526
2023-08-22,9.775,0.6228
2023-08-23,10.149,22.4936
2023-08-24,7.198,0.8339
2023-08-25,9.109,17.2367
2023-08-26,7.828,7.3827
2023-08-27,8.69,4.8732
2023-08-28,7.027,0.2232
2023-08-29,6.838,1.7732
2023-08-30,6.983,3.659
2023-08-31,7.813,0.1201
2023-09-01,9.206,0.0
2023-09-02,9.014,0.0
2023-09-03,7.098,4.7781
2023-09-04,9.296,7.2478
2023-09-05,10.697,0.29
2023-09-06,8.526,0.0032
2023-09-07,12.112,0.0
2023-09-08,14.451,0.0
2023-09-09,14.596,0.0
2023-09-10,13.91,0.0
2023-09-11,13.536,16.5704
2023-09-12,11.003,22.8408
2023-09-13,4.797,0.0
2023-09-14,4.833,0.0
2023-09-15,5.959,3.089
2023-09-16,7.516,20.1307
2023-09-17,4.953,7.4447
2023-09-18,6.887,1.4271
2023-09-19,8.039,45.3566
2023-09-20,3.592,12.24
2023-09-21,9.622,28.813
2023-09-22,7.228,14.3763
2023-09-23,6.494,7.4263
2023-09-24,3.753,5.3243
2023-09-25,7.147,7.3198
2023-09-26,8.476,2.6043
2023-09-27,8.798,2.6249
2023-09-28,7.876,1.9183
2023-09-29,8.565,5.9543
2023-09-30,6.26,27.9316
2023-10-01,4.584,7.7334
2023-10-02,6.485,6.493
2023-10-03,5.369,2.8952
2023-10-04,4.293,17.9626
2023-10-05,2.396,27.0776
2023-10-06,3.514,11.6419
2023-10-07,4.232,16.1358
2023-10-08,-0.629,0.0
2023-10-09,-2.545,0.0
2023-10-10,0.959,0.002
2023-10-11,5.763,64.5868
2023-10-12,0.759,40.6735
2023-10-13,0.2,2.1811
2023-10-14,1.489,30.734
2023-10-15,-0.375,20.3979
2023-10-16,-2.358,2.9666
2023-10-17,-0.363,1.0876
2023-10-18,0.857,3.4385
2023-10-19,-0.591,0.0
2023-10-20,-5.107,0.0074
2023-10-21,-5.136,0.0667
2023-10-22,-3.355,0.4035
2023-10-23,-0.429,2.4901
2023-10-24,1.259,0.1371
2023-10-25,-0.53,0.0
2023-10-26,-3.438,0.0
2023-10-27,-4.551,0.0
2023-10-28,-4.501,0.0
2023-10-29,-5.523,0.3978
2023-10-30,-3.808,0.008
2023-10-31,-5.196,1.0932
2023-11-01,-6.222,0.0
2023-11-02,-6.052,9.2594
2023-11-03,-2.558,0.6286
2023-11-04,-0.537,3.8306
2023-11-05,0.246,1.6033
2023-11-06,-0.462,0.0
2023-11-07,-2.129,0.0
2023-11-08,-3.837,0.0
2023-11-09,-3.81,2.3013
2023-11-10,-3.561,0.0
2023-11-11,-3.6,0.0424
2023-11-12,-4.318,0.0
2023-11-13,-3.162,0.8894
2023-11-14,-4.627,0.0
2023-11-15,-5.567,0.0
2023-11-16,-6.183,8.8694
2023-11-17,-8.803,0.1629
2023-11-18,-8.916,0.0
2023-11-19,-6.506,0.113
2023-11-20,-5.676,0.7053
2023-11-21,-4.492,0.0
2023-11-22,-4.765,3.1583
2023-11-23,-0.396,47.3811
2023-11-24,-4.791,27.8228
2023-11-25,-5.769,0.3243
2023-11-26,-7.376,0.0
2023-11-27,-6.549,0.0104
2023-11-28,-11.621,0.0
2023-11-29,-14.308,0.0
2023-11-30,-9.591,0.0
2023-12-01,-11.807,0.0
2023-12-02,-13.334,3.7822
2023-12-03,-8.323,13.905
2023-12-04,-9.924,3.9726
2023-12-05,-14.101,0.1141
2023-12-06,-11.468,0.0013
2023-12-07,-9.96,0.0
2023-12-08,-10.097,0.3058
2023-12-09,-8.4,1.7274
2023-12-10,-5.413,0.8165
2023-12-11,-6.103,0.0
2023-12-12,-6.295,0.0151
2023-12-13,-7.945,0.0103
2023-12-14,-11.81,0.0
2023-12-15,-7.114,16.671
2023-12-16,0.414,24.2272
2023-12-17,1.639,37.8174
2023-12-18,2.093,19.0637
2023-12-19,-0.217,22.6143
2023-12-20,-3.063,55.8869
2023-12-21,-5.055,16.7058
2023-12-22,-5.375,20.2029
2023-12-23,-9.968,7.5651
2023-12-24,-11.058,2.3744
2023-12-25,-3.542,32.1996
2023-12-26,-5.108,5.4456
2023-12-27,-6.068,4.3311
2023-12-28,-10.049,8.4354
2023-12-29,-5.874,8.7434
2023-12-30,-4.512,14.5538
2023-12-31,-7.812,0.0559
